,Probanden_ID__lfdn__AppNr,Probanden_ID__lfdn,Datum_1_Interview,Datum_2_Interview,Datum_3_Interview,Datum_4_Interview,V1,V01,V2,V3,V4_1_Interview,V4_2_Interview,V4_3_Interview,V4_4_Interview,V6_1_Interview,V6_2_Interview,V6_3_Interview,V6_4_Interview,V10,V11,V12_1_Interview,V12_2_Interview,V12_3_Interview,V12_4_Interview,V13,V14,V17_2_Interview,V17_3_Interview,V17_4_Interview,V18_2_Interview,V18_3_Interview,V18_4_Interview,V19_2_Interview,V19_3_Interview,V19_4_Interview,V20_2_Interview,V20_3_Interview,V20_4_Interview,V21_2_Interview,V21_3_Interview,V21_4_Interview,Miss_row_%,Days_Between_2_and_1_Interview,Days_Between_3_and_2_Interview,Days_Between_4_and_3_Interview
2608,SK_3__101__7,SK_3__101,2018-03-18 00:00:00,2018-04-18 00:00:00,2018-05-17 00:00:00,2018-06-13 00:00:00,Groupon,238.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,1.0,1.0,8.0,8.0,8.0,7,7.0,2.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,5.0,6.0,7,7.0,5.0,6.0,7.0,3.6363636363636402,31.0,29.0,27.0
2609,SZ_4__102__7,SZ_4__102,2018-03-18 00:00:00,2018-04-18 00:00:00,2018-05-17 00:00:00,2018-06-14 00:00:00,Zalando,614.0,2.0,1.0,3.0,1.0,4.0,4.0,10.0,7.0,7.0,7.0,1.0,3.0,10.0,10.0,10.0,9,6.0,10.0,4.0,3.0,4.0,8.0,9.0,9.0,10.0,9.0,9.0,5.0,3,3.0,6.0,6.0,6.0,3.6363636363636402,31.0,29.0,28.0
2610,RP_5__103__7,RP_5__103,2018-03-18 00:00:00,2018-04-18 00:00:00,2018-05-17 00:00:00,2018-06-14 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,7.0,2.0,3.0,10.0,10.0,9.0,10.0,1.0,5.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10,10.0,10.0,9.0,9.0,3.6363636363636402,31.0,29.0,28.0
2611,1__104__7,1__104,2018-03-15 00:00:00,2018-04-16 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,GoogleMaps,234.0,1.0,1.0,7.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,6.0,6.0,6.0,6,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,9.0,9.0,1.0,8,8.0,10.0,7.0,7.0,7.2727272727272805,32.0,29.0,31.0
2612,2__105__7,2__105,2018-03-15 00:00:00,2018-04-17 00:00:00,2018-05-16 00:00:00,2018-06-16 00:00:00,Payback,391.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,9.0,9.0,9.0,1.0,1.0,7.0,8.0,8.0,8,10.0,10.0,5.0,5.0,5.0,1.0,1.0,1.0,7.0,8.0,8.0,10.0,10,10.0,8.0,8.0,8.0,5.454545454545453,33.0,29.0,31.0
2613,3__106__7,3__106,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-15 00:00:00,2018-06-16 00:00:00,Google,228.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,31.0,30.0,32.0
2615,5__108__7,5__108,2018-03-15 00:00:00,2018-04-16 00:00:00,2018-05-16 00:00:00,2018-06-14 00:00:00,LinkedIn,316.0,1.0,1.0,2.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,1.0,1.0,6.0,7.0,7.0,7,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5,5.0,9.0,9.0,9.0,5.454545454545453,32.0,30.0,29.0
2616,JL25__109__7,JL25__109,2018-03-16 00:00:00,2018-04-12 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,tagesschau,519.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,8.0,10.0,8.0,1.0,1.0,9.0,10.0,10.0,10,10.0,6.0,8.0,10.0,10.0,5.0,1.0,1.0,10.0,10.0,10.0,10.0,10,10.0,8.0,10.0,10.0,3.6363636363636402,27.0,45.0,34.0
2617,NW25__110__7,NW25__110,2018-03-14 00:00:00,2018-04-13 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,youtube,613.0,2.0,1.0,5.0,6.0,4.0,4.0,2.0,8.0,8.0,10.0,1.0,1.0,2.0,6.0,8.0,8,2.0,4.0,8.0,9.0,9.0,4.0,4.0,5.0,6.0,7.0,5.0,6.0,7,8.0,6.0,5.0,5.0,5.454545454545453,30.0,44.0,34.0
2618,KR26__111__7,KR26__111,2018-03-14 00:00:00,2018-04-12 00:00:00,2018-05-27 00:00:00,2018-07-10 00:00:00,chefkoch,99.0,1.0,1.0,4.0,6.0,5.0,5.0,2.0,8.0,7.0,8.0,1.0,1.0,9.0,8.0,10.0,10,10.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,10.0,5.0,7,8.0,5.0,3.0,3.0,5.454545454545453,29.0,45.0,44.0
2620,OP64__113__7,OP64__113,2018-03-13 00:00:00,2018-04-11 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Maps,326.0,1.0,1.0,4.0,2.0,4.0,3.0,6.0,4.0,5.0,5.0,1.0,1.0,7.0,8.0,7.0,8,9.0,10.0,10.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,29.0,46.0,34.0
2621,MN__114__7,MN__114,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,Wetter,594.0,1.0,1.0,2.0,7.0,2.0,2.0,10.0,10.0,10.0,8.0,1.0,1.0,8.0,7.0,7.0,7,10.0,10.0,8.0,10.0,9.0,1.0,1.0,1.0,8.0,7.0,5.0,10.0,8,8.0,9.0,7.0,4.0,5.454545454545453,31.0,30.0,31.0
2625,JG__118__7,JG__118,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-15 00:00:00,2018-06-18 00:00:00,Comunio,116.0,2.0,1.0,2.0,3.0,2.0,3.0,10.0,10.0,9.0,10.0,1.0,1.0,7.0,7.0,9.0,4,10.0,7.0,4.0,4.0,2.0,2.0,1.0,2.0,8.0,9.0,6.0,9.0,10,7.0,6.0,7.0,6.0,3.6363636363636402,29.0,27.0,34.0
2626,MS__119__7,MS__119,2018-03-20 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,Amazon,27.0,1.0,1.0,2.0,4.0,3.0,3.0,10.0,8.0,8.0,8.0,1.0,1.0,8.0,9.0,8.0,8,10.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,9,8.0,9.0,9.0,7.0,5.454545454545453,45.0,21.0,31.0
2627,AS__120__7,AS__120,2018-03-19 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,YouTube,613.0,2.0,1.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,1.0,6.0,7.0,7.0,9.0,9,10.0,10.0,4.0,1.0,1.0,5.0,6.0,6.0,7.0,8.0,9.0,7.0,8,9.0,7.0,8.0,8.0,3.6363636363636402,46.0,21.0,31.0
2628,TY__121__7,TY__121,2018-03-19 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,A-Haber,18.0,1.0,1.0,2.0,1.0,4.0,3.0,10.0,10.0,5.0,6.0,1.0,1.0,9.0,8.0,8.0,7,5.0,7.0,5.0,3.0,4.0,5.0,5.0,5.0,8.0,8.0,9.0,7.0,8,9.0,7.0,8.0,9.0,5.454545454545453,46.0,21.0,31.0
2631,65KH__124__7,65KH__124,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-12 00:00:00,2018-06-13 00:00:00,Booking.com,74.0,1.0,1.0,6.0,6.0,6.0,7.0,5.0,1.0,8.0,5.0,1.0,1.0,8.0,8.0,10.0,8,3.0,1.0,5.0,6.0,7.0,2.0,5.0,5.0,8.0,8.0,7.0,5.0,6,4.0,6.0,10.0,6.0,5.454545454545453,28.0,27.0,32.0
2633,97KH__126__7,97KH__126,2018-03-17 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-15 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,8.0,10.0,1.0,1.0,10.0,9.0,9.0,9,10.0,10.0,7.0,7.0,8.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,9.0,5.454545454545453,29.0,28.0,33.0
2635,92VW__128__7,92VW__128,2018-03-20 00:00:00,2018-04-17 00:00:00,2018-05-14 00:00:00,2018-06-16 00:00:00,Youtube,613.0,2.0,1.0,4.0,4.0,4.0,4.0,7.0,8.0,5.0,7.0,1.0,1.0,10.0,8.0,10.0,10,10.0,10.0,3.0,2.0,2.0,4.0,5.0,5.0,10.0,10.0,10.0,9.0,10,10.0,10.0,10.0,8.0,5.454545454545453,28.0,27.0,33.0
2636,1__129__7,1__129,2018-03-21 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Volkswagen Bank,569.0,1.0,1.0,5.0,1.0,7.0,7.0,5.0,8.0,7.0,8.0,1.0,6.0,8.0,9.0,9.0,10,9.0,8.0,4.0,2.0,2.0,2.0,1.0,1.0,9.0,10.0,10.0,10.0,10,10.0,9.0,10.0,10.0,0.0,28.0,36.0,36.0
2637,2__130__7,2__130,2018-03-21 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Whattsapp,598.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,8.0,5.0,5.0,10.0,10.0,8.0,9.0,7.0,7,9.0,6.0,9.0,10.0,10.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,8,8.0,9.0,9.0,9.0,0.0,28.0,36.0,36.0
2638,3__131__7,3__131,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Wetter,594.0,1.0,1.0,3.0,4.0,2.0,3.0,7.0,10.0,7.0,9.0,1.0,1.0,6.0,8.0,8.0,9,8.0,1.0,10.0,10.0,10.0,1.0,1.0,1.0,7.0,8.0,10.0,10.0,10,10.0,10.0,10.0,10.0,0.0,29.0,36.0,36.0
2639,4__132__7,4__132,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Kicktip,294.0,2.0,1.0,4.0,3.0,2.0,3.0,8.0,8.0,9.0,9.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,5.0,5.0,5.0,1.0,1.0,1.0,10.0,9.0,9.0,10.0,10,10.0,9.0,10.0,10.0,0.0,29.0,36.0,36.0
2641,WM_1__134__7,WM_1__134,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,ZDnet,618.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,8.0,8.0,1.0,1.0,8.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9,9.0,8.0,8.0,8.0,5.454545454545453,28.0,28.0,28.0
2642,SiSc_2__135__7,SiSc_2__135,2018-03-19 00:00:00,2018-04-16 00:00:00,2018-05-14 00:00:00,2018-06-11 00:00:00,Whatsapp,598.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,9.0,9.0,9.0,1.0,1.0,6.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,7.2727272727272805,28.0,28.0,28.0
2644,LM_4__137__7,LM_4__137,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,Kicker,292.0,2.0,1.0,3.0,2.0,3.0,3.0,6.0,6.0,8.0,8.0,1.0,1.0,8.0,8.0,7.0,7,10.0,7.0,5.0,2.0,2.0,6.0,1.0,1.0,7.0,6.0,6.0,7.0,6,6.0,2.0,7.0,7.0,5.454545454545453,28.0,28.0,28.0
2645,ST_5__138__7,ST_5__138,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,Amazon,27.0,1.0,1.0,3.0,3.0,2.0,2.0,8.0,9.0,9.0,9.0,10.0,1.0,9.0,9.0,10.0,10,10.0,7.0,4.0,6.0,6.0,3.0,8.0,8.0,9.0,9.0,9.0,9.0,10,10.0,9.0,9.0,9.0,5.454545454545453,28.0,28.0,28.0
2651,P 1__144__7,P 1__144,2018-03-20 00:00:00,2018-04-19 00:00:00,2018-05-25 00:00:00,2018-06-26 00:00:00,instagram,272.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,1.0,2.0,1.0,6.0,5.0,1.0,1,10.0,6.0,10.0,1.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.818181818181813,30.0,36.0,32.0
2661,1__154__7,1__154,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Ebay,154.0,1.0,1.0,5.0,3.0,4.0,4.0,7.0,8.0,8.0,8.0,1.0,1.0,6.0,5.0,4.0,4,4.0,7.0,9.0,9.0,9.0,4.0,5.0,5.0,7.0,7.0,7.0,10.0,10,10.0,6.0,7.0,7.0,5.454545454545453,34.0,0.0,0.0
2662,2__155__7,2__155,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Kicker,292.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,8.0,8.0,8.0,1.0,1.0,7.0,7.0,6.0,6,8.0,2.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,10.0,10,10.0,9.0,9.0,9.0,5.454545454545453,34.0,0.0,0.0
2665,5__158__7,5__158,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Paypal,393.0,1.0,1.0,5.0,7.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0,8.0,10.0,10.0,10.0,10,10.0,10.0,5.0,5.0,5.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,10,10.0,6.0,5.0,5.0,3.6363636363636402,34.0,0.0,0.0
2691,CF_1__184__7,CF_1__184,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,Amazon,27.0,1.0,1.0,1.0,2.0,5.0,5.0,9.0,8.0,7.0,10.0,6.0,10.0,10.0,7.0,8.0,9,10.0,9.0,8.0,4.0,9.0,3.0,4.0,1.0,8.0,9.0,10.0,8.0,8,10.0,9.0,7.0,9.0,3.6363636363636402,27.0,37.0,42.0
2692,CF_2__185__7,CF_2__185,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,ebay,154.0,1.0,1.0,3.0,4.0,3.0,6.0,2.0,6.0,4.0,3.0,1.0,3.0,5.0,8.0,6.0,6,8.0,10.0,7.0,3.0,1.0,4.0,5.0,6.0,8.0,5.0,8.0,10.0,7,7.0,9.0,8.0,5.0,3.6363636363636402,27.0,37.0,42.0
2695,CF_5__188__7,CF_5__188,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,Email,324.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,8.0,8.0,8.0,8,10.0,5.0,8.0,10.0,8.0,1.0,2.0,3.0,8.0,8.0,8.0,10.0,10,10.0,10.0,9.0,9.0,5.454545454545453,27.0,37.0,42.0
2696,SSO__189__7,SSO__189,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-03 00:00:00,2018-03-01 00:00:00,Instagram,272.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,9.0,10.0,1.0,1.0,9.0,10.0,10.0,9,10.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9,10.0,9.0,9.0,9.0,5.454545454545453,32.0,32.0,26.0
2697,SKL__190__7,SKL__190,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-05 00:00:00,2018-03-03 00:00:00,KVB,302.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,10.0,10.0,8.0,1.0,1.0,7.0,7.0,7.0,8,10.0,7.0,8.0,8.0,8.0,5.0,7.0,7.0,9.0,9.0,8.0,10.0,9,9.0,7.0,7.0,8.0,5.454545454545453,32.0,34.0,26.0
2698,AWI__191__7,AWI__191,2017-12-01 00:00:00,2018-01-04 00:00:00,2018-02-01 00:00:00,2018-03-06 00:00:00,Tinder,536.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,10.0,9.0,9.0,1.0,1.0,7.0,8.0,9.0,9,5.0,5.0,9.0,9.0,10.0,9.0,9.0,10.0,7.0,7.0,7.0,6.0,6,6.0,5.0,6.0,6.0,5.454545454545453,34.0,28.0,33.0
2699,FBI__192__7,FBI__192,2017-12-03 00:00:00,2018-01-06 00:00:00,2018-02-09 00:00:00,2018-03-06 00:00:00,Freeletics,205.0,2.0,2.0,2.0,3.0,2.0,1.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,9.0,9.0,9,10.0,10.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,10.0,10,10.0,9.0,9.0,9.0,3.6363636363636402,34.0,34.0,25.0
2700,SWI__193__7,SWI__193,2017-12-03 00:00:00,2018-01-03 00:00:00,2018-02-02 00:00:00,2018-03-04 00:00:00,Jamies Rezepte,276.0,2.0,2.0,3.0,1.0,3.0,2.0,9.0,8.0,8.0,9.0,3.0,7.0,10.0,10.0,10.0,10,9.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,10.0,10.0,10.0,9.0,10,9.0,9.0,10.0,9.0,3.6363636363636402,31.0,30.0,30.0
2701,CFI__194__7,CFI__194,2017-12-06 00:00:00,2018-01-08 00:00:00,2018-02-08 00:00:00,2018-03-09 00:00:00,VPN Master,570.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,8.0,9.0,9.0,1.0,1.0,10.0,9.0,9.0,9,10.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,33.0,31.0,29.0
2702,NWE__195__7,NWE__195,2017-12-06 00:00:00,2018-01-08 00:00:00,2018-02-10 00:00:00,2018-03-12 00:00:00,Instagram,272.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,6.0,6.0,8.0,9,7.0,5.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,9.0,6.0,6,5.0,6.0,6.0,8.0,5.454545454545453,33.0,33.0,30.0
2703,SHE__196__7,SHE__196,2017-12-07 00:00:00,2018-01-10 00:00:00,2018-02-12 00:00:00,2018-03-10 00:00:00,Flexx Fitness,195.0,1.0,1.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,7.0,1.0,1.0,6.0,6.0,6.0,8,6.0,4.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7,8.0,7.0,7.0,7.0,3.6363636363636402,34.0,33.0,26.0
2704,LTU__197__7,LTU__197,2017-12-08 00:00:00,2018-01-09 00:00:00,2018-02-15 00:00:00,2018-03-17 00:00:00,Doodle,141.0,2.0,1.0,5.0,4.0,4.0,2.0,6.0,6.0,7.0,7.0,1.0,1.0,8.0,7.0,9.0,9,5.0,1.0,5.0,5.0,5.0,5.0,5.0,7.0,9.0,10.0,10.0,5.0,6,6.0,8.0,9.0,9.0,5.454545454545453,32.0,37.0,30.0
2705,MPA__198__7,MPA__198,2017-12-08 00:00:00,2018-01-10 00:00:00,2018-02-09 00:00:00,2018-03-08 00:00:00,Skype,478.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,4,1.0,1.0,7.0,8.0,9.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,2,3.0,3.0,3.0,4.0,3.6363636363636402,33.0,30.0,27.0
2706,HBO__199__7,HBO__199,2017-12-08 00:00:00,2018-01-09 00:00:00,2018-02-08 00:00:00,2018-03-10 00:00:00,Mango,325.0,1.0,1.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,2.0,8.0,8.0,8.0,8,9.0,7.0,7.0,9.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,9,9.0,7.0,8.0,8.0,3.6363636363636402,32.0,30.0,30.0
2707,ATR__200__7,ATR__200,2017-12-09 00:00:00,2018-01-15 00:00:00,2018-02-17 00:00:00,2018-03-17 00:00:00,Prime Video,31.0,1.0,2.0,3.0,1.0,3.0,2.0,7.0,6.0,5.0,7.0,1.0,1.0,9.0,9.0,7.0,7,9.0,7.0,7.0,7.0,7.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,10,10.0,9.0,9.0,10.0,5.454545454545453,37.0,33.0,28.0
2708,SHI__201__7,SHI__201,2017-12-14 00:00:00,2018-01-15 00:00:00,2018-02-13 00:00:00,2018-03-14 00:00:00,Facebook,170.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,8.0,9.0,10.0,10,9.0,5.0,9.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9,8.0,8.0,8.0,8.0,5.454545454545453,32.0,29.0,29.0
2709,SPA__202__7,SPA__202,2017-12-14 00:00:00,2018-01-13 00:00:00,2018-02-13 00:00:00,2018-03-10 00:00:00,DogHotel,140.0,1.0,1.0,4.0,3.0,3.0,4.0,9.0,8.0,7.0,6.0,1.0,1.0,8.0,8.0,7.0,8,6.0,1.0,6.0,7.0,8.0,7.0,6.0,8.0,9.0,9.0,10.0,7.0,8,9.0,8.0,9.0,8.0,7.2727272727272805,30.0,31.0,25.0
2710,CDI__203__7,CDI__203,2018-12-14 00:00:00,2018-12-14 00:00:00,2018-02-05 00:00:00,2018-03-03 00:00:00,Instagram,272.0,1.0,1.0,3.0,5.0,3.0,3.0,7.0,7.0,7.0,7.0,1.0,1.0,5.0,6.0,9.0,9,9.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,9.0,9,9.0,7.0,7.0,7.0,5.454545454545453,0.0,-312.0,26.0
2711,MSO__204__7,MSO__204,2017-12-15 00:00:00,2018-01-20 00:00:00,2018-02-23 00:00:00,2018-03-26 00:00:00,Podcasts,409.0,1.0,1.0,5.0,3.0,4.0,4.0,7.0,6.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,9,8.0,7.0,6.0,6.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9,9.0,8.0,8.0,9.0,7.2727272727272805,36.0,34.0,31.0
2712,NBR__205__7,NBR__205,2017-12-20 00:00:00,2018-01-18 00:00:00,2018-02-15 00:00:00,2018-03-13 00:00:00,Deezer,128.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,6.0,6.0,8.0,1.0,1.0,7.0,8.0,9.0,10,10.0,6.0,7.0,8.0,8.0,9.0,10.0,10.0,8.0,8.0,9.0,9.0,9,9.0,7.0,8.0,8.0,5.454545454545453,29.0,28.0,26.0
2713,CWO__206__7,CWO__206,2017-12-21 00:00:00,2018-01-21 00:00:00,2018-02-22 00:00:00,2018-03-22 00:00:00,Bumble,87.0,1.0,1.0,2.0,4.0,1.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,7.0,7.0,8.0,8,6.0,7.0,8.0,9.0,10.0,9.0,9.0,9.0,7.0,7.0,7.0,8.0,8,9.0,10.0,10.0,10.0,5.454545454545453,31.0,32.0,28.0
2714,HSO__207__7,HSO__207,2017-12-21 00:00:00,2018-01-20 00:00:00,2018-02-20 00:00:00,2018-03-19 00:00:00,Autoscout,49.0,2.0,1.0,4.0,1.0,5.0,3.0,8.0,9.0,9.0,9.0,1.0,1.0,10.0,9.0,9.0,9,9.0,1.0,6.0,6.0,6.0,10.0,9.0,10.0,9.0,8.0,9.0,9.0,10,9.0,8.0,8.0,9.0,7.2727272727272805,30.0,31.0,27.0
2715,PVO__208__7,PVO__208,2017-12-21 00:00:00,2018-01-24 00:00:00,2018-02-20 00:00:00,2018-03-26 00:00:00,Spotify,505.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,8.0,9.0,9.0,1.0,1.0,8.0,8.0,10.0,9,7.0,6.0,8.0,8.0,8.0,10.0,9.0,9.0,7.0,9.0,9.0,5.0,6,9.0,9.0,9.0,9.0,5.454545454545453,34.0,27.0,34.0
2732,LM_1__225__7,LM_1__225,2018-03-12 00:00:00,2018-04-19 00:00:00,2018-05-25 00:00:00,2018-07-05 00:00:00,Vodafone,568.0,1.0,1.0,6.0,5.0,7.0,7.0,9.0,9.0,9.0,9.0,1.0,1.0,5.0,5.0,4.0,4,9.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,9.0,10,10.0,3.0,3.0,3.0,7.2727272727272805,38.0,36.0,41.0
2733,MB_1__226__7,MB_1__226,2018-03-12 00:00:00,2018-04-19 00:00:00,2018-05-23 00:00:00,2018-07-05 00:00:00,shazam,463.0,2.0,1.0,5.0,1.0,5.0,5.0,7.0,8.0,8.0,6.0,1.0,1.0,7.0,8.0,7.0,7,4.0,5.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,3.0,4,7.0,9.0,9.0,9.0,5.454545454545453,38.0,34.0,43.0
2734,NS_1__227__7,NS_1__227,2018-03-12 00:00:00,2018-04-19 00:00:00,2018-05-23 00:00:00,2018-07-05 00:00:00,amazon,27.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,9.0,9.0,10.0,1.0,5.0,7.0,10.0,10.0,10,10.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,4.0,4.0,3.0,4.0,4,10.0,8.0,8.0,8.0,3.6363636363636402,38.0,34.0,43.0
2738,JB_1__231__7,JB_1__231,2018-03-15 00:00:00,2018-04-19 00:00:00,2018-05-24 00:00:00,2018-07-05 00:00:00,Ebay Kleinanziegen,155.0,1.0,1.0,5.0,5.0,5.0,4.0,10.0,8.0,8.0,6.0,1.0,1.0,8.0,7.0,7.0,8,7.0,4.0,5.0,5.0,3.0,7.0,8.0,10.0,5.0,5.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,35.0,35.0,42.0
2740,MF_1__233__7,MF_1__233,2018-03-15 00:00:00,2018-04-19 00:00:00,2018-05-23 00:00:00,2018-07-05 00:00:00,uninow,707.0,1.0,1.0,4.0,5.0,3.0,4.0,6.0,8.0,9.0,10.0,1.0,1.0,7.0,5.0,5.0,4,10.0,4.0,2.0,1.0,1.0,8.0,10.0,10.0,7.0,9.0,10.0,8.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,35.0,34.0,43.0
2741,NZ_1__234__7,NZ_1__234,2018-03-16 00:00:00,2018-04-20 00:00:00,2018-05-25 00:00:00,2018-07-05 00:00:00,jodel,279.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,8.0,9.0,10.0,1.0,3.0,5.0,3.0,3.0,2,9.0,7.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,5.0,5,10.0,4.0,4.0,3.0,3.6363636363636402,35.0,35.0,41.0
