Probanden_ID__lfdn__AppNr,Probanden_ID__lfdn,V2,V4_1_Interview,V4_2_Interview,V4_3_Interview,V4_4_Interview,V6_1_Interview,V6_2_Interview,V6_3_Interview,V6_4_Interview,V12_1_Interview,V12_2_Interview,V12_3_Interview,V12_4_Interview,V17_2_Interview,V17_3_Interview,V17_4_Interview,V18_2_Interview,V18_3_Interview,V18_4_Interview,Group
JL2803__98__13,JL2803__98,1.0,5.0,6.0,6.0,5.0,8.0,9.0,8.0,8.0,8.0,9.0,7.0,6.0,1.0,1.0,3.0,8.0,5.0,2.0,4
SK_3__101__13,SK_3__101,2.0,3.0,2.0,3.0,3.0,8.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4
5__108__13,5__108,1.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,4
JL25__109__13,JL25__109,1.0,3.0,3.0,3.0,5.0,8.0,8.0,10.0,4.0,8.0,4.0,8.0,6.0,9.0,10.0,8.0,1.0,1.0,1.0,4
NW25__110__13,NW25__110,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,4
KR26__111__13,KR26__111,1.0,7.0,3.0,5.0,5.0,1.0,8.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,4
AH28__112__13,AH28__112,1.0,2.0,2.0,2.0,2.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,7.0,10.0,10.0,1.0,1.0,1.0,4
OP64__113__13,OP64__113,1.0,5.0,4.0,5.0,5.0,7.0,2.0,2.0,1.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,2.0,2.0,2.0,4
MS__119__13,MS__119,2.0,1.0,1.0,1.0,2.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,4
AS__120__13,AS__120,1.0,7.0,5.0,3.0,3.0,6.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0,10.0,4
TY__121__13,TY__121,1.0,3.0,4.0,3.0,3.0,8.0,8.0,10.0,10.0,8.0,8.0,10.0,10.0,8.0,9.0,9.0,6.0,3.0,3.0,4
62CM__125__13,62CM__125,2.0,4.0,3.0,4.0,3.0,8.0,6.0,6.0,3.0,10.0,9.0,6.0,7.0,10.0,8.0,6.0,5.0,8.0,6.0,4
92VW__128__13,92VW__128,2.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,3.0,5.0,10.0,10.0,9.0,4
1__129__13,1__129,1.0,5.0,5.0,4.0,4.0,3.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,4
2__130__13,2__130,2.0,1.0,1.0,1.0,4.0,5.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,4
3__131__13,3__131,1.0,2.0,3.0,4.0,4.0,7.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,1.0,1.0,4
SSO__189__13,SSO__189,1.0,4.0,2.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,6.0,6.0,7.0,6.0,7.0,7.0,4
SKL__190__13,SKL__190,2.0,3.0,3.0,3.0,3.0,8.0,9.0,9.0,10.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,9.0,4
AWI__191__13,AWI__191,2.0,4.0,3.0,4.0,4.0,8.0,8.0,9.0,9.0,6.0,7.0,9.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,4
FBI__192__13,FBI__192,2.0,3.0,3.0,3.0,2.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,4
NWE__195__13,NWE__195,2.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,8.0,8.0,9.0,9.0,8.0,4
SHE__196__13,SHE__196,2.0,2.0,2.0,3.0,2.0,7.0,8.0,8.0,7.0,7.0,8.0,9.0,10.0,8.0,8.0,9.0,7.0,8.0,8.0,4
LTU__197__13,LTU__197,1.0,2.0,1.0,1.0,3.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,4
MPA__198__13,MPA__198,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,8.0,8.0,8.0,9.0,9.0,10.0,4
HBO__199__13,HBO__199,1.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,7.0,7.0,7.0,9.0,10.0,10.0,4
ATR__200__13,ATR__200,2.0,5.0,3.0,4.0,3.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,5.0,6.0,9.0,9.0,9.0,4
SHI__201__13,SHI__201,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,6.0,9.0,10.0,9.0,6.0,6.0,6.0,7.0,10.0,10.0,4
SPA__202__13,SPA__202,1.0,3.0,3.0,2.0,2.0,8.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,4
NBR__205__13,NBR__205,2.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,8.0,8.0,7.0,8.0,10.0,9.0,10.0,9.0,4.0,5.0,4.0,4
PVO__208__13,PVO__208,1.0,3.0,1.0,1.0,1.0,7.0,9.0,9.0,10.0,7.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,9.0,10.0,4
MB_1__226__13,MB_1__226,1.0,2.0,2.0,2.0,3.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,4
MF_1__233__13,MF_1__233,2.0,4.0,4.0,4.0,5.0,7.0,8.0,8.0,10.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,4.0,4.0,4.0,4
Ke93__244__13,Ke93__244,1.0,1.0,2.0,2.0,2.0,9.0,7.0,6.0,6.0,8.0,7.0,9.0,9.0,1.0,1.0,1.0,8.0,8.0,8.0,4
Ga96__245__13,Ga96__245,1.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,3.0,7.0,7.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,4
Ra63__248__13,Ra63__248,1.0,4.0,6.0,4.0,4.0,5.0,6.0,2.0,2.0,8.0,9.0,8.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,4
BS__248__13,BS__248,1.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,1.0,2.0,2.0,4
LB__252__13,LB__252,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,4
DK__261__13,DK__261,2.0,6.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,5.0,1.0,1.0,1.0,4
05_IK__268__13,05_IK__268,2.0,1.0,4.0,7.0,7.0,6.0,7.0,1.0,1.0,4.0,5.0,4.0,4.0,7.0,1.0,1.0,6.0,5.0,6.0,4
TS__282__13,TS__282,2.0,3.0,4.0,4.0,4.0,6.0,5.0,6.0,8.0,6.0,5.0,5.0,5.0,8.0,4.0,5.0,1.0,10.0,10.0,4
HL_1__304__13,HL_1__304,1.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,4
HL_5__308__13,HL_5__308,2.0,1.0,2.0,1.0,1.0,8.0,10.0,7.0,7.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,10.0,10.0,4
MK_5__338__13,MK_5__338,1.0,4.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,4
CS_1__339__13,CS_1__339,2.0,3.0,2.0,2.0,2.0,8.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,4
SO_1__344__13,SO_1__344,1.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,9.0,8.0,10.0,10.0,2.0,5.0,5.0,4
CM_1__359__13,CM_1__359,1.0,5.0,5.0,5.0,4.0,7.0,8.0,8.0,10.0,10.0,7.0,8.0,9.0,4.0,3.0,2.0,7.0,10.0,9.0,4
HL_3__366__13,HL_3__366,2.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,4.0,4
PM13__369__13,PM13__369,1.0,4.0,5.0,4.0,5.0,5.0,7.0,8.0,6.0,5.0,6.0,7.0,7.0,4.0,5.0,4.0,5.0,5.0,3.0,4
SF2601__370__13,SF2601__370,2.0,4.0,4.0,4.0,3.0,8.0,7.0,9.0,8.0,10.0,8.0,9.0,7.0,7.0,7.0,8.0,8.0,5.0,8.0,4
LS_1__384__13,LS_1__384,1.0,5.0,3.0,4.0,4.0,8.0,8.0,8.0,7.0,9.0,10.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,10.0,4
det18__395__13,det18__395,1.0,1.0,1.0,1.0,1.0,6.0,5.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,7.0,8.0,4
110__399__13,110__399,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,9.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4
111__400__13,111__400,2.0,3.0,7.0,3.0,3.0,8.0,10.0,10.0,8.0,8.0,8.0,9.0,9.0,1.0,7.0,6.0,1.0,8.0,6.0,4
112__401__13,112__401,2.0,4.0,5.0,5.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,10.0,10.0,6.0,4
113__402__13,113__402,1.0,4.0,4.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,7.0,8.0,10.0,7.0,2.0,6.0,3.0,1.0,5.0,4
114__403__13,114__403,2.0,4.0,5.0,4.0,5.0,4.0,3.0,6.0,8.0,7.0,7.0,10.0,8.0,1.0,9.0,5.0,5.0,8.0,6.0,4
DB_3__406__13,DB_3__406,1.0,7.0,4.0,5.0,5.0,5.0,8.0,8.0,8.0,5.0,8.0,9.0,9.0,8.0,5.0,5.0,7.0,5.0,5.0,4
DB_4__407__13,DB_4__407,1.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,3.0,7.0,2.0,2.0,4
DB_5__408__13,DB_5__408,1.0,4.0,7.0,7.0,7.0,3.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4
ME_1__409__13,ME_1__409,2.0,1.0,1.0,1.0,2.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,8.0,9.0,10.0,4
US_1__410__13,US_1__410,2.0,7.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,4.0,5.0,5.0,1.0,3.0,4.0,4
TU_1__411__13,TU_1__411,1.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0,6.0,5.0,4.0,4
SS_01__1__14,SS_01__1,1.0,7.0,5.0,7.0,7.0,1.0,3.0,1.0,1.0,5.0,8.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4
JH_02__2__14,JH_02__2,1.0,7.0,5.0,5.0,5.0,1.0,6.0,4.0,5.0,1.0,6.0,7.0,7.0,8.0,6.0,7.0,3.0,3.0,3.0,4
CH_03__3__14,CH_03__3,1.0,6.0,7.0,7.0,7.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4
NR_04__4__14,NR_04__4,1.0,4.0,3.0,5.0,5.0,9.0,7.0,4.0,7.0,9.0,4.0,5.0,5.0,6.0,3.0,6.0,1.0,1.0,1.0,4
MD_05__5__14,MD_05__5,1.0,5.0,6.0,6.0,6.0,5.0,4.0,2.0,3.0,10.0,10.0,9.0,8.0,1.0,6.0,1.0,1.0,4.0,3.0,4
BO_06__6__14,BO_06__6,1.0,4.0,7.0,6.0,6.0,6.0,1.0,6.0,5.0,6.0,1.0,6.0,4.0,1.0,5.0,10.0,1.0,5.0,8.0,4
BK_07__7__14,BK_07__7,2.0,1.0,1.0,1.0,1.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,7.0,8.0,3.0,4
JL_08__8__14,JL_08__8,2.0,1.0,1.0,1.0,1.0,5.0,5.0,7.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,5.0,3.0,4
NS_09__9__14,NS_09__9,1.0,5.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4
NH_10__10__14,NH_10__10,2.0,5.0,5.0,5.0,7.0,7.0,6.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,4
KH_11__11__14,KH_11__11,2.0,2.0,4.0,6.0,2.0,8.0,7.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,1.0,2.0,4
SK_12__12__14,SK_12__12,1.0,4.0,6.0,4.0,6.0,5.0,3.0,9.0,7.0,8.0,7.0,6.0,7.0,5.0,5.0,5.0,2.0,1.0,1.0,4
MW_14__14__14,MW_14__14,1.0,5.0,4.0,3.0,7.0,5.0,1.0,3.0,1.0,7.0,8.0,4.0,1.0,6.0,5.0,1.0,2.0,4.0,1.0,4
MF_15__15__14,MF_15__15,1.0,4.0,7.0,3.0,3.0,8.0,1.0,8.0,7.0,8.0,1.0,8.0,8.0,1.0,7.0,3.0,1.0,6.0,4.0,4
SB_16__16__14,SB_16__16,1.0,3.0,2.0,4.0,3.0,5.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,4
FK_19__19__14,FK_19__19,1.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,7.0,7.0,7.0,4
LF_20__20__14,LF_20__20,2.0,6.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4
AF_21__21__14,AF_21__21,1.0,7.0,6.0,7.0,6.0,1.0,5.0,1.0,6.0,8.0,7.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,4
HL_1__34__14,HL_1__34,2.0,5.0,3.0,3.0,5.0,6.0,10.0,10.0,9.0,6.0,9.0,9.0,4.0,10.0,10.0,4.0,7.0,7.0,8.0,4
HL_3__36__14,HL_3__36,1.0,7.0,3.0,3.0,6.0,1.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,4
HL_4__37__14,HL_4__37,2.0,3.0,4.0,4.0,4.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0,3.0,3.0,4.0,4
HL_5__38__14,HL_5__38,2.0,3.0,3.0,3.0,5.0,7.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,4
HL_6__39__14,HL_6__39,2.0,2.0,3.0,3.0,4.0,8.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,4.0,4
HL_7__40__14,HL_7__40,2.0,3.0,4.0,4.0,4.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,4
P1__79__14,P1__79,1.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,4
TK__87__14,TK__87,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,7.0,8.0,9.0,4
KK1808__94__14,KK1808__94,1.0,3.0,3.0,3.0,3.0,7.0,7.0,10.0,8.0,7.0,7.0,8.0,8.0,6.0,9.0,10.0,6.0,6.0,7.0,4
FT2311__96__14,FT2311__96,2.0,1.0,1.0,2.0,2.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,7.0,10.0,5.0,8.0,10.0,8.0,10.0,4
JL2803__98__14,JL2803__98,2.0,5.0,5.0,6.0,5.0,10.0,10.0,10.0,8.0,10.0,10.0,9.0,7.0,2.0,3.0,6.0,3.0,7.0,2.0,4
LK_1__99__14,LK_1__99,1.0,4.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,5.0,6.0,2.0,3.0,5.0,2.0,3.0,3.0,4
SK_3__101__14,SK_3__101,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,10.0,8.0,8.0,4
SZ_4__102__14,SZ_4__102,1.0,4.0,3.0,3.0,2.0,5.0,5.0,8.0,9.0,3.0,5.0,6.0,5.0,5.0,6.0,6.0,1.0,2.0,3.0,4
JL25__109__14,JL25__109,1.0,3.0,3.0,3.0,4.0,10.0,10.0,8.0,10.0,7.0,10.0,10.0,10.0,5.0,5.0,5.0,1.0,1.0,1.0,4
NW25__110__14,NW25__110,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,4
KR26__111__14,KR26__111,2.0,6.0,7.0,1.0,1.0,2.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,8.0,8.0,7.0,4
AH28__112__14,AH28__112,2.0,3.0,3.0,3.0,4.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,7.0,1.0,4
OP64__113__14,OP64__113,1.0,6.0,7.0,6.0,6.0,10.0,4.0,4.0,5.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,1.0,1.0,1.0,4
MN__114__14,MN__114,2.0,2.0,2.0,3.0,2.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,4
CG__115__14,CG__115,2.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,4
MS__119__14,MS__119,2.0,1.0,1.0,1.0,1.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,4
AS__120__14,AS__120,1.0,6.0,6.0,5.0,4.0,4.0,4.0,8.0,8.0,7.0,6.0,7.0,8.0,1.0,1.0,1.0,4.0,8.0,9.0,4
TY__121__14,TY__121,1.0,4.0,4.0,5.0,5.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,2.0,2.0,5.0,4.0,3.0,4
IS__122__14,IS__122,1.0,7.0,7.0,7.0,7.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4
65KH__124__14,65KH__124,2.0,2.0,1.0,2.0,2.0,5.0,7.0,6.0,6.0,10.0,9.0,7.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,4
62CM__125__14,62CM__125,1.0,5.0,5.0,7.0,5.0,4.0,2.0,4.0,1.0,4.0,6.0,6.0,5.0,7.0,6.0,2.0,1.0,2.0,1.0,4
92VW__128__14,92VW__128,1.0,5.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,5.0,8.0,10.0,10.0,4
1__129__14,1__129,1.0,7.0,4.0,4.0,2.0,1.0,8.0,8.0,8.0,8.0,8.0,7.0,4.0,1.0,2.0,2.0,5.0,5.0,5.0,4
2__130__14,2__130,2.0,5.0,3.0,2.0,1.0,5.0,8.0,9.0,8.0,5.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,6.0,4
3__131__14,3__131,2.0,4.0,4.0,6.0,6.0,6.0,7.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,2.0,3.0,1.0,1.0,5.0,4
4__132__14,4__132,1.0,2.0,3.0,5.0,5.0,8.0,4.0,5.0,6.0,10.0,8.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,4
WM_1__134__14,WM_1__134,1.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4
SiSc_2__135__14,SiSc_2__135,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,10.0,10.0,10.0,1.0,1.0,1.0,4
ST_5__138__14,ST_5__138,2.0,2.0,2.0,3.0,3.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,9.0,9.0,7.0,7.0,7.0,4
1__154__14,1__154,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,4.0,5.0,5.0,5.0,4
KK_1__169__14,KK_1__169,1.0,5.0,3.0,3.0,3.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,3.0,7.0,8.0,2.0,1.0,1.0,4
JR_1__170__14,JR_1__170,1.0,4.0,4.0,4.0,4.0,6.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,2.0,5.0,5.0,4
CF_2__185__14,CF_2__185,2.0,3.0,3.0,3.0,2.0,6.0,5.0,7.0,8.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0,5.0,6.0,4
SSO__189__14,SSO__189,1.0,3.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,7.0,8.0,8.0,10.0,10.0,10.0,4
SKL__190__14,SKL__190,2.0,5.0,5.0,5.0,5.0,7.0,8.0,9.0,9.0,7.0,10.0,10.0,10.0,5.0,5.0,7.0,5.0,6.0,7.0,4
AWI__191__14,AWI__191,2.0,4.0,4.0,4.0,3.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,5.0,7.0,8.0,4
FBI__192__14,FBI__192,2.0,4.0,2.0,1.0,1.0,9.0,9.0,9.0,8.0,7.0,8.0,9.0,10.0,6.0,8.0,10.0,3.0,3.0,3.0,4
SWI__193__14,SWI__193,2.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,9.0,9.0,4.0,4.0,4.0,6.0,9.0,10.0,4
NWE__195__14,NWE__195,1.0,4.0,4.0,3.0,3.0,6.0,6.0,7.0,8.0,10.0,10.0,9.0,10.0,6.0,6.0,6.0,8.0,9.0,9.0,4
SHE__196__14,SHE__196,1.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,5.0,6.0,4.0,4.0,4.0,9.0,10.0,9.0,9.0,10.0,10.0,4
LTU__197__14,LTU__197,2.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,4
MPA__198__14,MPA__198,1.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,4
HBO__199__14,HBO__199,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,7.0,6.0,7.0,9.0,9.0,10.0,4
ATR__200__14,ATR__200,2.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,7.0,7.0,8.0,9.0,5.0,5.0,5.0,7.0,5.0,5.0,4
SHI__201__14,SHI__201,2.0,5.0,5.0,5.0,5.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,9.0,9.0,4
SPA__202__14,SPA__202,1.0,3.0,3.0,4.0,4.0,8.0,8.0,9.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,4
CDI__203__14,CDI__203,2.0,5.0,4.0,4.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,9.0,9.0,4
NBR__205__14,NBR__205,2.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,8.0,10.0,10.0,9.0,9.0,6.0,8.0,8.0,5.0,5.0,6.0,4
CWO__206__14,CWO__206,2.0,3.0,2.0,2.0,1.0,10.0,9.0,9.0,9.0,4.0,5.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,4
PVO__208__14,PVO__208,2.0,6.0,5.0,4.0,4.0,8.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,4.0,6.0,7.0,9.0,9.0,10.0,4
SL_1__223__14,SL_1__223,1.0,5.0,7.0,7.0,7.0,10.0,5.0,5.0,5.0,8.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4
MB_1__226__14,MB_1__226,1.0,2.0,2.0,2.0,3.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,4
NS_1__227__14,NS_1__227,1.0,3.0,5.0,5.0,6.0,4.0,10.0,10.0,10.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,3.0,4
MF_1__233__14,MF_1__233,2.0,5.0,7.0,7.0,7.0,7.0,6.0,8.0,10.0,3.0,5.0,4.0,4.0,9.0,10.0,10.0,8.0,8.0,6.0,4
NZ_1__234__14,NZ_1__234,2.0,5.0,5.0,5.0,5.0,7.0,6.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,4
Ke93__244__14,Ke93__244,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,1.0,1.0,1.0,8.0,8.0,7.0,4
Ga96__245__14,Ga96__245,1.0,3.0,7.0,3.0,3.0,6.0,6.0,5.0,5.0,9.0,6.0,6.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,4
Ti89__246__14,Ti89__246,1.0,4.0,4.0,5.0,5.0,7.0,3.0,3.0,3.0,10.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4
BS__248__14,BS__248,1.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,1.0,2.0,2.0,4
PB__250__14,PB__250,1.0,2.0,7.0,2.0,2.0,3.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,5.0,5.0,5.0,4
CB__251__14,CB__251,2.0,7.0,7.0,6.0,6.0,2.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,5.0,4
LB__252__14,LB__252,2.0,5.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4
TK__253__14,TK__253,1.0,5.0,5.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,3.0,4.0,4.0,1.0,2.0,3.0,4
